SabioReactionID,Name,Role,Smiles
3615,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3615,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3615,Leukotriene B4,Substrate,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(O)=O
3618,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3618,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
3618,H2O,Substrate,[H]O[H]
3618,(S)-Methylmalonate semialdehyde,Substrate,CC(C=O)C(O)=O
3618,Methylmalonate,Product,CC(C(O)=O)C(O)=O
3618,H+,Product,[H]
3620,(S)-Methylmalonate semialdehyde,Product,CC(C=O)C(O)=O
3620,Methylmalonate,Substrate,CC(C(O)=O)C(O)=O
3625,Mg2+,Substrate,[Mg+2]
3625,Phosphate,Product,OP(O)(O)=O
3625,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3625,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3625,H2O,Substrate,[H]O[H]
3625,H+,Product,[H]
3625,Magnesium protoporphyrin,Product,C=CC2=C(C)c1cc5c(C=C)c(C)c4cc6nc(cc3c(CCC(=O)O)c(C)c(cc2(n1))n3[Mg+2]n45)C(CCC(O)=O)=C6(C)
3625,Protoporphyrin,Substrate,C=Cc2c(C)c1cc5nc(cc4nc(cc3nc(cc2(n1))C(C)=C3(C=C))c(C)c4(CCC(=O)O))C(CCC(O)=O)=C5(C)
3632,Acetate,Product,CC(O)=O
3632,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3632,Glutaconyl-1-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCC(O)=O
3632,(E)-Glutaconate,Substrate,OC(=O)C=CCC(O)=O
3637,O2,Substrate,O=O
3637,2-Maleylacetate,Product,OC(=O)C=CC(=O)CC(O)=O
3637,"Benzene-1,2,4-triol",Substrate,Oc1ccc(O)c(O)c1
3640,CO2,Product,O=C=O
3640,(S)-3-Methyl-2-oxopentanoate,Substrate,CCC(C)C(=O)C(O)=O
3640,2-Methylbutanal,Product,[H]C(=O)C(C)CC
3641,H2O,Product,[H]O[H]
3641,Citraconate,Product,CC(=CC(O)=O)C(O)=O
3641,D-Citramalate,Substrate,CC(O)(CC(O)=O)C(O)=O
3644,H2O,Substrate,[H]O[H]
3644,O2,Substrate,O=O
3644,N1-Acetylspermidine,Product,CC(=O)NCCCNCCCCN
3644,H2O2,Product,OO
3644,3-Aminopropanal,Product,[H]C(=O)CCN
3644,N1-Acetylspermine,Substrate,CC(=O)NCCCNCCCCNCCCN
3650,L-Glutamine,Product,NC(=O)CCC(N)C(O)=O
3650,Phosphate,Substrate,OP(O)(O)=O
3650,ADP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3650,ATP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3650,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
3650,L-Glutamyl-tRNA(Gln),Product,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCC(O)=O)C1(O))n3cnc2c(N)ncnc23))C5(O)
3650,L-Glutaminyl-tRNA(Gln),Substrate,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCC(N)=O)C1(O))n3cnc2c(N)ncnc23))C5(O)
3658,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3658,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
3658,H+,Product,[H]
3658,Protein disulfide,Product,[*]NC(=O)C1CSSCC(NC([*])=O)C(=O)N1
3658,Protein dithiol,Substrate,[*]NC(=O)C(CS)NC(=O)C(CS)NC([*])=O
3659,H+,Product,[H]
3659,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3659,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3659,Protein disulfide,Product,[*]NC(=O)C1CSSCC(NC([*])=O)C(=O)N1
3659,Protein dithiol,Substrate,[*]NC(=O)C(CS)NC(=O)C(CS)NC([*])=O
3660,Glutathione,Product,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
3660,Protein disulfide,Product,[*]NC(=O)C1CSSCC(NC([*])=O)C(=O)N1
3660,Protein dithiol,Substrate,[*]NC(=O)C(CS)NC(=O)C(CS)NC([*])=O
3660,Glutathione disulfide,Substrate,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
3663,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3663,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3663,Sinapyl alcohol,Substrate,COc1cc(C=CCO)cc(OC)c1(O)
3663,H+,Product,[H]
3663,Sinapoyl aldehyde,Product,COc1cc(C=CC=O)cc(OC)c1(O)
3665,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3665,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3665,beta-D-Fructose,Substrate,OCC1OC(O)(CO)C(O)C1(O)
3665,beta-D-Fructose 6-phosphate,Product,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O
3666,H2O,Substrate,[H]O[H]
3666,beta-D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
3666,Sucrose 6-phosphate,Substrate,OCC2OC(OC1(CO)(OC(COP(O)(O)=O)C(O)C1(O)))C(O)C(O)C2(O)
3666,alpha-D-Glucose 6-phosphate,Product,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OP(=O)(O)O
3673,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
3673,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
3673,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3673,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
3673,4-Chlorobenzoyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)c4ccc(cc4)Cl
3673,4-Chlorobenzoate,Substrate,OC(=O)c1ccc(cc1)Cl
3676,H2O,Substrate,[H]O[H]
3676,beta-Alanine,Product,NCCC(O)=O
3676,beta-Alanyl-L-arginine,Substrate,NCCC(=O)NC(CCCNC(N)=N)C(O)=O
3676,Arginine,Product,NC(=N)NCCCC(N)C(O)=O
3677,H2O,Substrate,[H]O[H]
3677,L-Alanine,Product,CC(N)C(O)=O
3677,Formylkynurenine,Substrate,[H]C(=O)Nc1ccccc1(C(=O)CC(N)C(O)=O)
3677,Formylanthranilate,Product,O=CNc1ccccc1(C(O)=O)
3695,Glycine,Product,NCC(O)=O
3695,Glutathione,Substrate,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
3695,[Glu(-Cys)]n+1-Gly,Product,[*]NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
3695,[Glu(-Cys)]n-Gly,Substrate,[*]NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
3697,"2,5-Dihydro-5-oxofuran-2-acetate",Substrate,OC(=O)CC1C=CC(=O)O1
3697,"cis,cis-Muconate",Product,OC(=O)C=CC=CC(O)=O
3703,(Z)-5-Oxohex-2-enedioate,Product,OC(=O)C=CCC(=O)C(O)=O
3703,2-Hydroxymuconate,Substrate,OC(=O)C=CC=C(O)C(O)=O
3704,H2O,Product,[H]O[H]
3704,2-Isopropylmaleate,Product,CC(C)C(=CC(O)=O)C(O)=O
3704,2-Isopropylmalate,Substrate,CC(C)C(O)(CC(O)=O)C(O)=O
3708,"L-2,4-Diaminobutyrate",Product,NCCC(N)C(O)=O
3708,3-Cyano-L-alanine,Substrate,N#CCC(N)C(O)=O
3711,H2O,Substrate,[H]O[H]
3711,Glycine,Product,NCC(O)=O
3711,Chenodeoxycholate,Product,[H]C13(CC(O)CCC1(C)C4([H])(CCC2(C)(C([H])(CCC2([H])C4([H])(C(O)C3))C(C)CCC(O)=O)))
3711,Glycochenodeoxycholate,Substrate,[H]C14(CC(O)CCC4(C)(C2CCC3(C)(C(CCC3(C2(C(O)C1)))C(C)CCC(=O)NCC(O)=O)))
3713,H2O,Substrate,[H]O[H]
3713,Chenodeoxycholate,Product,[H]C13(CC(O)CCC1(C)C4([H])(CCC2(C)(C([H])(CCC2([H])C4([H])(C(O)C3))C(C)CCC(O)=O)))
3713,Chenodeoxycholoyltaurine,Substrate,[H]C14(CC(O)CCC4(C)(C2CCC3(C)(C(CCC3(C2(C(O)C1)))C(C)CCC(=O)NCCS(O)(=O)=O)))
3713,Taurine,Product,NCCS(O)(=O)=O
3714,Lithocholic acid,Product,[H]C23(CCC1([H])(C4([H])(CCC(C(C)CCC(O)=O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
3714,Chenodeoxycholic acid,Substrate,[H]C13(CC(O)CCC1(C)C4([H])(CCC2(C)(C([H])(CCC2([H])C4([H])(C(O)C3))C(C)CCC(O)=O)))
3716,H2O,Substrate,[H]O[H]
3716,Sulfate,Product,OS(O)(=O)=O
3716,Estrone,Product,[H]C23(CCC4(C)(C(=O)CCC4([H])(C3([H])(CCc1cc(O)ccc12))))
3716,Estrone 3-sulfate,Substrate,CC23(CCC1c4ccc(cc4(CCC1C3(CCC2(=O))))OS(O)(=O)=O)
3723,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3723,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
3723,trans-Tetradec-2-enoyl-CoA,Product,CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3723,Myristoyl-CoA,Substrate,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3723,H+,Product,[H]
3724,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3724,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3724,trans-Tetradec-2-enoyl-CoA,Product,CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3724,Myristoyl-CoA,Substrate,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3724,H+,Product,[H]
3725,FAD,Substrate,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
3725,trans-Tetradec-2-enoyl-CoA,Product,CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3725,Myristoyl-CoA,Substrate,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3725,FADH2,Product,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
3726,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
3726,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3726,3-Oxopalmitoyl-CoA,Product,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3726,Myristoyl-CoA,Substrate,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3727,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
3727,N-Tetradecanoylglycylpeptide,Product,[*]C(NC(=O)CNC(=O)CCCCCCCCCCCCC)C(O)=O
3727,Myristoyl-CoA,Substrate,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3727,Glycylpeptide,Substrate,[*]C(NC(=O)CN)C(O)=O
3732,O2,Substrate,O=O
3732,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3732,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3732,"3,5-Dichlorocatechol",Product,Oc1cc(cc(c1(O))Cl)Cl
3732,"2,4-Dichlorophenol",Substrate,Oc1ccc(cc1Cl)Cl
3732,H+,Substrate,[H]
3732,H2O,Product,[H]O[H]
3736,2-Isopropylmaleate,Product,CC(C)C(=CC(O)=O)C(O)=O
3736,3-Isopropylmalate,Substrate,CC(C)C(C(O)=O)C(O)C(O)=O
3736,H2O,Product,[H]O[H]
3737,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3737,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
3737,2-Methylpropanoyl phosphate,Product,CC(C)C(=O)OP(O)(O)=O
3737,Isobutanoate,Substrate,CC(C)C(O)=O
3739,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3739,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3739,4-Coumaryl alcohol,Substrate,OCC=Cc1ccc(O)cc1
3739,H+,Product,[H]
3739,4-Hydroxycinnamyl aldehyde,Product,O=CC=Cc1ccc(O)cc1
3740,UDP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
3740,UDP-glucose,Substrate,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)
3740,4-Hydroxycinnamyl alcohol 4-D-glucoside,Product,OCC=Cc1ccc(cc1)OC2OC(CO)C(O)C(O)C2(O)
3740,p-Coumaryl alcohol,Substrate,OCC=Cc1ccc(O)cc1
3741,D-Glucose,Product,OCC1OC(O)C(O)C(O)C1(O)
3741,4-Hydroxycinnamyl alcohol 4-D-glucoside,Substrate,OCC=Cc1ccc(cc1)OC2OC(CO)C(O)C(O)C2(O)
3741,H2O,Substrate,[H]O[H]
3741,p-Coumaryl alcohol,Product,OCC=Cc1ccc(O)cc1
3743,CO2,Substrate,O=C=O
3743,5-Guanidino-2-oxopentanoate,Product,NC(=N)NCCCC(=O)C(O)=O
3743,4-Guanidinobutanal,Substrate,[H]C(=O)CCCNC(N)=N
3749,[Acyl-carrier protein],Product,[*]S
3749,Lauric acid,Product,CCCCCCCCCCCC(O)=O
3749,Dodecanoyl-[acyl-carrier protein],Substrate,[*]SC(=O)CCCCCCCCCCC
3749,H2O,Substrate,[H]O[H]
3752,Phosphoadenosine phosphate,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(OP(O)(O)=O)C2(O))
3752,Sulfatide,Product,[*]C(=O)NC(COC1OC(CO)C(O)C(OS(=O)(O)=O)C1(O))C(O)C=CCCCCCCCCCCCCC
3752,Galactosylceramide,Substrate,[*]C(=O)NC(COC1OC(CO)C(O)C(O)C1(O))C(O)C=CCCCCCCCCCCCCC
3752,3'-Phosphoadenosine 5'-phosphosulfate,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OS(O)(=O)=O)C(OP(O)(O)=O)C2(O))
3754,Galactose,Product,OCC1OC(O)C(O)C(O)C1(O)
3754,Digalactosylceramide,Substrate,[*]C(=O)NC(COC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(O))C(O)C=CCCCCCCCCCCCCC
3754,Galactosylceramide,Product,[*]C(=O)NC(COC1OC(CO)C(O)C(O)C1(O))C(O)C=CCCCCCCCCCCCCC
3754,H2O,Substrate,[H]O[H]
3766,H2O,Substrate,[H]O[H]
3766,2-Succinylbenzoate,Substrate,OC(=O)CCC(=O)c1ccccc1(C(O)=O)
3766,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",Product,OC(=O)CCC(=O)C1=CC=CC(O)C1(C(O)=O)
3768,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
3768,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
3768,Phenylethanolamine,Substrate,NCC(O)c1ccccc1
3768,N-Methylphenylethanolamine,Product,CNCC(O)c1ccccc1
3773,AMP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
3773,N6-(delta2-Isopentenyl)-adenosine 5'-monophosphate,Product,CC(C)=CCNc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
3773,Dimethylallyl diphosphate,Substrate,CC(C)=CCOP(O)(=O)OP(O)(O)=O
3773,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
3777,CMP,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O)
3777,CDPglycerol,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OCC(O)CO)C(O)C2(O)
3777,(Glycerophosphate)n,Substrate,[*]OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)O[*]
3777,(Glycerophosphate)n,Product,[*]OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)O[*]
3781,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3781,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
3781,H2O,Substrate,[H]O[H]
3781,N-Hydroxy-2-acetamidofluorene,Product,CC(=O)N(O)c3ccc2c(Cc1ccccc12)c3
3781,H+,Product,[H]
3781,2-Acetamidofluorene,Substrate,CC(=O)Nc1ccc3c(c1)Cc2ccccc23
3782,H2O,Substrate,[H]O[H]
3782,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3782,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
3782,N-Hydroxy-2-acetamidofluorene,Product,CC(=O)N(O)c3ccc2c(Cc1ccccc12)c3
3782,H+,Product,[H]
3782,2-Acetamidofluorene,Substrate,CC(=O)Nc1ccc3c(c1)Cc2ccccc23
3785,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
3785,3-Phosphonopyruvate,Substrate,OC(=O)C(=O)CP(O)(O)=O
3785,2-Amino-3-phosphonopropanoate,Product,NC(CP(O)(O)=O)C(O)=O
3785,2-Oxoglutarate,Product,OC(=O)CCC(=O)C(O)=O
3786,CO2,Product,O=C=O
3786,Phosphonoacetaldehyde,Product,[H]C(=O)CP(O)(O)=O
3786,3-Phosphonopyruvate,Substrate,OC(=O)C(=O)CP(O)(O)=O
3787,3-Phosphonopyruvate,Substrate,OC(=O)C(=O)CP(O)(O)=O
3787,2-Amino-3-phosphonopropanoate,Product,NC(CP(O)(O)=O)C(O)=O
3808,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
3808,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
3808,"5,8,13,13a-Tetrahydrocolumbamine",Substrate,[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(O)cc12)))
3808,Tetrahydropalmatine,Product,[H]C23(Cc4ccc(OC)c(OC)c4(CN3(CCc1cc(OC)c(cc12)OC)))
3814,H2O,Product,[H]O[H]
3814,Protocatechuatealdehyde,Substrate,[H]C(=O)Cc1ccc(O)c(O)c1
3814,(S)-Norlaudanosoline,Product,Oc1ccc(cc1(O))CC3NCCc2cc(O)c(O)cc23
3814,Dopamine,Substrate,NCCc1ccc(O)c(O)c1
3815,H2O,Substrate,[H]O[H]
3815,O2,Substrate,O=O
3815,H2O2,Product,OO
3815,1-Methylnicotinamide,Substrate,C[n+]1cccc(c1)C(N)=O
3815,N1-Methyl-2-pyridone-5-carboxamide,Product,CN1C=C(C=CC1(=O))C(N)=O
3815,N1-Methyl-4-pyridone-5-carboxamide,Product,CN1C=CC(=O)C(=C1)C(N)=O
3817,O2,Substrate,O=O
3817,"2-Hydroxy-6-keto-2,4-heptadienoate",Product,CC(=O)C=CC=C(O)C(O)=O
3817,3-Methylcatechol,Substrate,Cc1cccc(O)c1(O)
3822,FAD,Substrate,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
3822,3-Methylcrotonyl-CoA,Product,CC(C)=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3822,3-Methylbutanoyl-CoA,Substrate,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3822,FADH2,Product,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
3824,Dihydrolipoamide,Substrate,NC(=O)CCCCC(CCS)S
3824,S-(3-Methylbutanoyl)-dihydrolipoamide,Product,CC(C)CC(=O)SCCC(CCCCC(N)=O)S
3824,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
3824,Isovaleryl-CoA,Substrate,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
3830,H2O,Substrate,[H]O[H]
3830,Penicillin G,Substrate,[H]C23(C(NC(=O)Cc1ccccc1)C(=O)N3(C(C(O)=O)C(C)(C)S2))
3830,2-Phenyl acetate,Product,CC(=O)Oc1ccccc1
3830,6-Aminopenicillanate,Product,[H]C2(N)(C(=O)N1C(C(O)=O)C(C)(C)SC12([H]))
